"id","hotel_id","url","local_path","file_size_bytes","content_type","status","error_message","created_at","downloaded_at","id_photo","category"
"f96d1b5f-fb7b-4265-8bc3-3cb79998ef75","e0a6c30e-5056-4aa0-bc3e-dcef1bd92696","https://cf.bstatic.com/xdata/images/hotel/max1024x768/229130468.jpg?k=e97de46ba37edd304bd38e2e2ee2bc567c31e5fbcf58f62909e13afc03ce181d&o=&hp=1","C:\BookingScraper\data\images\e0a6c30e-5056-4aa0-bc3e-dcef1bd92696\229130468_large.jpg",146813,"image/jpeg","done",NULL,"2026-03-11 18:03:01.504905+00","2026-03-11 18:03:01.504355+00","229130468","large_url"
"ceb2da77-6d4d-487d-a0c0-599b4057f80d","e0a6c30e-5056-4aa0-bc3e-dcef1bd92696","https://cf.bstatic.com/xdata/images/hotel/max1024x768/44711273.jpg?k=2b3f82524d3e8299745c2c833c95aab7789ff636da8cc0dcf0a948a975daec53&o=&hp=1","C:\BookingScraper\data\images\e0a6c30e-5056-4aa0-bc3e-dcef1bd92696\44711273_large.jpg",111030,"image/jpeg","done",NULL,"2026-03-11 18:03:01.612215+00","2026-03-11 18:03:01.611877+00","44711273","large_url"
"dac54fef-1c5f-4174-a61d-eefc285737e0","e0a6c30e-5056-4aa0-bc3e-dcef1bd92696","https://cf.bstatic.com/xdata/images/hotel/max200/44711273.jpg?k=2b3f82524d3e8299745c2c833c95aab7789ff636da8cc0dcf0a948a975daec53&o=&hp=1","C:\BookingScraper\data\images\e0a6c30e-5056-4aa0-bc3e-dcef1bd92696\44711273_thumb.jpg",6385,"image/jpeg","done",NULL,"2026-03-11 18:03:01.727298+00","2026-03-11 18:03:01.726993+00","44711273","thumb_url"
"149d0e78-674f-45b8-b193-b73ff8d8869c","e0a6c30e-5056-4aa0-bc3e-dcef1bd92696","https://cf.bstatic.com/xdata/images/hotel/max1024x768/44710734.jpg?k=d5a05d9bd849fd53fa2c61d3efd1aee30f88df9260355885bc9f28c32bbf82f6&o=&hp=1","C:\BookingScraper\data\images\e0a6c30e-5056-4aa0-bc3e-dcef1bd92696\44710734_large.jpg",103975,"image/jpeg","done",NULL,"2026-03-11 18:03:01.844775+00","2026-03-11 18:03:01.844443+00","44710734","large_url"
"1028f26a-cb65-4bdd-8efb-816f6431ce17","e0a6c30e-5056-4aa0-bc3e-dcef1bd92696","https://cf.bstatic.com/xdata/images/hotel/max1280x900/49087374.jpg?k=a56eaf973eddfb3f156faef9bfb26ac1189661a9c2665b53c0124b1681932563&o=&hp=1","C:\BookingScraper\data\images\e0a6c30e-5056-4aa0-bc3e-dcef1bd92696\49087374_highr.jpg",103898,"image/jpeg","done",NULL,"2026-03-11 18:03:01.941919+00","2026-03-11 18:03:01.941676+00","49087374","highres_url"
"101755ac-ffe6-4c70-8de9-bfb632a2a6d9","e0a6c30e-5056-4aa0-bc3e-dcef1bd92696","https://cf.bstatic.com/xdata/images/hotel/max1024x768/49087396.jpg?k=f7d0245a83fee471b9ae1d7690e75265cca8958cbe062743f38b8108970df07c&o=&hp=1","C:\BookingScraper\data\images\e0a6c30e-5056-4aa0-bc3e-dcef1bd92696\49087396_large.jpg",93027,"image/jpeg","done",NULL,"2026-03-11 18:03:02.045918+00","2026-03-11 18:03:02.045668+00","49087396","large_url"
"19f0d1de-a930-48cf-8f65-96b2b63bd5c4","e0a6c30e-5056-4aa0-bc3e-dcef1bd92696","https://cf.bstatic.com/xdata/images/hotel/max1024x768/228748959.jpg?k=e2f1c28a84ae46be3f2d2a12ba39956fcc41a8906766a9a93294e60c8e3352ed&o=&hp=1","C:\BookingScraper\data\images\e0a6c30e-5056-4aa0-bc3e-dcef1bd92696\228748959_large.jpg",115176,"image/jpeg","done",NULL,"2026-03-11 18:03:02.177559+00","2026-03-11 18:03:02.177354+00","228748959","large_url"
"f5dd9f2e-df6b-402f-bdae-0a90a9f2fada","e0a6c30e-5056-4aa0-bc3e-dcef1bd92696","https://cf.bstatic.com/xdata/images/hotel/max1280x900/228748959.jpg?k=e2f1c28a84ae46be3f2d2a12ba39956fcc41a8906766a9a93294e60c8e3352ed&o=&hp=1","C:\BookingScraper\data\images\e0a6c30e-5056-4aa0-bc3e-dcef1bd92696\228748959_highr.jpg",162426,"image/jpeg","done",NULL,"2026-03-11 18:03:02.30023+00","2026-03-11 18:03:02.299881+00","228748959","highres_url"
"f40cf9ce-1327-4b23-8831-06f9f3ae099d","e0a6c30e-5056-4aa0-bc3e-dcef1bd92696","https://cf.bstatic.com/xdata/images/hotel/max200/44710920.jpg?k=4882f5abbfde14dd6e32cfd6155126df8ceffc958898ae253192d75f15ee843c&o=&hp=1","C:\BookingScraper\data\images\e0a6c30e-5056-4aa0-bc3e-dcef1bd92696\44710920_thumb.jpg",9925,"image/jpeg","done",NULL,"2026-03-11 18:03:02.473189+00","2026-03-11 18:03:02.472913+00","44710920","thumb_url"
"27aadfde-b76c-4093-ba57-362dabe8c304","e0a6c30e-5056-4aa0-bc3e-dcef1bd92696","https://cf.bstatic.com/xdata/images/hotel/max1280x900/229050919.jpg?k=2e05cba2a8384c2865b720fd988a89264d1f632e701a655972467911c5c7d8d3&o=&hp=1","C:\BookingScraper\data\images\e0a6c30e-5056-4aa0-bc3e-dcef1bd92696\229050919_highr.jpg",261354,"image/jpeg","done",NULL,"2026-03-11 18:03:00.043338+00","2026-03-11 18:03:00.043069+00","229050919","highres_url"
"cda6be74-075a-40c2-ac26-963ee582564e","e0a6c30e-5056-4aa0-bc3e-dcef1bd92696","https://cf.bstatic.com/xdata/images/hotel/max200/49086194.jpg?k=5afaa03620d0085dfd0672ea37b555b46199ef5e93ed9dda2273ce4bb8707f62&o=&hp=1","C:\BookingScraper\data\images\e0a6c30e-5056-4aa0-bc3e-dcef1bd92696\49086194_thumb.jpg",5740,"image/jpeg","done",NULL,"2026-03-11 18:03:00.134385+00","2026-03-11 18:03:00.134158+00","49086194","thumb_url"
"0a03bea0-0944-446f-9295-1d0a5b8009df","e0a6c30e-5056-4aa0-bc3e-dcef1bd92696","https://cf.bstatic.com/xdata/images/hotel/max1280x900/229061474.jpg?k=65f5ec04603bdd878bfb61418b0b9f67598c73ee11b3faafc04f8465920f69b0&o=&hp=1","C:\BookingScraper\data\images\e0a6c30e-5056-4aa0-bc3e-dcef1bd92696\229061474_highr.jpg",277917,"image/jpeg","done",NULL,"2026-03-11 18:03:00.263044+00","2026-03-11 18:03:00.26281+00","229061474","highres_url"
"a576f1c1-73e5-4d73-9316-d68348b61814","e0a6c30e-5056-4aa0-bc3e-dcef1bd92696","https://cf.bstatic.com/xdata/images/hotel/max1280x900/49086176.jpg?k=5d3c32cc9832fa6d7f15d4b7aa01e037a856e0c7684124144d385d4bcba92fa4&o=&hp=1","C:\BookingScraper\data\images\e0a6c30e-5056-4aa0-bc3e-dcef1bd92696\49086176_highr.jpg",192200,"image/jpeg","done",NULL,"2026-03-11 18:03:00.377361+00","2026-03-11 18:03:00.37713+00","49086176","highres_url"
"daa91618-1adf-465e-a466-0b972dc0e142","e0a6c30e-5056-4aa0-bc3e-dcef1bd92696","https://cf.bstatic.com/xdata/images/hotel/max1280x900/228695928.jpg?k=ced5b29d6b7127d99715e7dea978f88a8c6619bda546ddfaebd79cf4e62c469a&o=&hp=1","C:\BookingScraper\data\images\e0a6c30e-5056-4aa0-bc3e-dcef1bd92696\228695928_highr.jpg",92472,"image/jpeg","done",NULL,"2026-03-11 18:03:00.477066+00","2026-03-11 18:03:00.476839+00","228695928","highres_url"
"35548aeb-454f-4bb2-b4ed-4f9326f813d0","e0a6c30e-5056-4aa0-bc3e-dcef1bd92696","https://cf.bstatic.com/xdata/images/hotel/max1024x768/228700143.jpg?k=cd4511c5f7a618002d176acafd3a3a77b7b09df2530b5c8537d74e3bea4e4468&o=&hp=1","C:\BookingScraper\data\images\e0a6c30e-5056-4aa0-bc3e-dcef1bd92696\228700143_large.jpg",99827,"image/jpeg","done",NULL,"2026-03-11 18:03:00.586341+00","2026-03-11 18:03:00.586142+00","228700143","large_url"
