"id","hotel_id","url","local_path","file_size_bytes","content_type","status","error_message","created_at","downloaded_at","id_photo","category"
"dd4a7f62-3c16-42ee-b763-93693881ac9b","193e6cd1-aa9b-4d55-8189-4c1395ab8ddc","https://cf.bstatic.com/xdata/images/hotel/max1024x768/740736134.jpg?k=587eb4d4e9744766f62a621e0ac011176ac0af947ed990fc110a4806c7d45136&o=&hp=1","C:\BookingScraper\data\images\193e6cd1-aa9b-4d55-8189-4c1395ab8ddc\740736134_large.jpg",106898,"image/jpeg","done",NULL,"2026-03-10 23:49:36.084786+00","2026-03-10 23:49:36.084393+00","740736134","large_url"
"444bee63-4f8f-4074-83cc-2f32b813bbe5","193e6cd1-aa9b-4d55-8189-4c1395ab8ddc","https://cf.bstatic.com/xdata/images/hotel/max1280x900/675908338.jpg?k=59227de667f20a732415220c3bc4c8cb00a6de4fc8e26b8a7bdef3a2e3cd114d&o=&hp=1","C:\BookingScraper\data\images\193e6cd1-aa9b-4d55-8189-4c1395ab8ddc\675908338_highr.jpg",98350,"image/jpeg","done",NULL,"2026-03-10 23:49:36.344749+00","2026-03-10 23:49:36.344393+00","675908338","highres_url"
"5b29f354-ab3d-468d-8470-2b4b6ae4ab8e","193e6cd1-aa9b-4d55-8189-4c1395ab8ddc","https://cf.bstatic.com/xdata/images/hotel/max1024x768/675909507.jpg?k=029074f456c0c22ac882417d9386779b5ffc4627b0117e30d5a548d688e2d9b5&o=&hp=1","C:\BookingScraper\data\images\193e6cd1-aa9b-4d55-8189-4c1395ab8ddc\675909507_large.jpg",47017,"image/jpeg","done",NULL,"2026-03-10 23:49:36.47246+00","2026-03-10 23:49:36.471998+00","675909507","large_url"
"0b2c2358-6a9e-4236-bd88-976b697d3e64","193e6cd1-aa9b-4d55-8189-4c1395ab8ddc","https://cf.bstatic.com/xdata/images/hotel/max1024x768/675909934.jpg?k=381a00b29e7b03ab897018854d6287185241c8481d958f586fe8884c19b3c476&o=&hp=1","C:\BookingScraper\data\images\193e6cd1-aa9b-4d55-8189-4c1395ab8ddc\675909934_large.jpg",50994,"image/jpeg","done",NULL,"2026-03-10 23:49:36.593582+00","2026-03-10 23:49:36.59329+00","675909934","large_url"
"7cb5645a-10ab-4b86-97b8-0f88d116234f","193e6cd1-aa9b-4d55-8189-4c1395ab8ddc","https://cf.bstatic.com/xdata/images/hotel/max1280x900/675909934.jpg?k=381a00b29e7b03ab897018854d6287185241c8481d958f586fe8884c19b3c476&o=&hp=1","C:\BookingScraper\data\images\193e6cd1-aa9b-4d55-8189-4c1395ab8ddc\675909934_highr.jpg",71519,"image/jpeg","done",NULL,"2026-03-10 23:49:36.760633+00","2026-03-10 23:49:36.760338+00","675909934","highres_url"
"65696354-5a6e-4cc1-8098-dc2232a585b9","193e6cd1-aa9b-4d55-8189-4c1395ab8ddc","https://cf.bstatic.com/xdata/images/hotel/max200/675909572.jpg?k=4554d5d27c2fbb636e1e4f77fd48ef09857299add2328dbb9f82f01c54b1b2b5&o=&hp=1","C:\BookingScraper\data\images\193e6cd1-aa9b-4d55-8189-4c1395ab8ddc\675909572_thumb.jpg",7002,"image/jpeg","done",NULL,"2026-03-10 23:49:36.934306+00","2026-03-10 23:49:36.933914+00","675909572","thumb_url"
"a2afa732-c135-4b55-8037-87797347c61c","193e6cd1-aa9b-4d55-8189-4c1395ab8ddc","https://cf.bstatic.com/xdata/images/hotel/max1024x768/740737422.jpg?k=77d224c3a981f4ec6798f3b860c978e21409c3e5a453ba49ab1f6a7678d2a157&o=&hp=1","C:\BookingScraper\data\images\193e6cd1-aa9b-4d55-8189-4c1395ab8ddc\740737422_large.jpg",72179,"image/jpeg","done",NULL,"2026-03-10 23:49:37.064748+00","2026-03-10 23:49:37.064193+00","740737422","large_url"
"5d59e424-8b78-410e-be5a-2ba3ee4e6e3d","193e6cd1-aa9b-4d55-8189-4c1395ab8ddc","https://cf.bstatic.com/xdata/images/hotel/max200/740737422.jpg?k=77d224c3a981f4ec6798f3b860c978e21409c3e5a453ba49ab1f6a7678d2a157&o=&hp=1","C:\BookingScraper\data\images\193e6cd1-aa9b-4d55-8189-4c1395ab8ddc\740737422_thumb.jpg",4928,"image/jpeg","done",NULL,"2026-03-10 23:49:37.294742+00","2026-03-10 23:49:37.294486+00","740737422","thumb_url"
"d3ce5dd2-6749-4189-8cfe-8fd195de63cc","193e6cd1-aa9b-4d55-8189-4c1395ab8ddc","https://cf.bstatic.com/xdata/images/hotel/max1024x768/740736484.jpg?k=4f3701e29b7c60f4f84caddc4fa962e2400c7c5bb3dea9707c6136578e3dd65a&o=&hp=1","C:\BookingScraper\data\images\193e6cd1-aa9b-4d55-8189-4c1395ab8ddc\740736484_large.jpg",75934,"image/jpeg","done",NULL,"2026-03-10 23:49:37.452507+00","2026-03-10 23:49:37.452144+00","740736484","large_url"
"0f738874-5e9f-441e-b297-70bf12367570","193e6cd1-aa9b-4d55-8189-4c1395ab8ddc","https://cf.bstatic.com/xdata/images/hotel/max200/740736484.jpg?k=4f3701e29b7c60f4f84caddc4fa962e2400c7c5bb3dea9707c6136578e3dd65a&o=&hp=1","C:\BookingScraper\data\images\193e6cd1-aa9b-4d55-8189-4c1395ab8ddc\740736484_thumb.jpg",8870,"image/jpeg","done",NULL,"2026-03-10 23:49:37.595432+00","2026-03-10 23:49:37.595056+00","740736484","thumb_url"
"519b3fad-1aa6-4b21-a503-76a2abc5114b","193e6cd1-aa9b-4d55-8189-4c1395ab8ddc","https://cf.bstatic.com/xdata/images/hotel/max200/680620187.jpg?k=dfc6a0335f8a089436c0a37bbd53523bb4dc531528b398c53e7af68fd0730336&o=&hp=1","C:\BookingScraper\data\images\193e6cd1-aa9b-4d55-8189-4c1395ab8ddc\680620187_thumb.jpg",5616,"image/jpeg","done",NULL,"2026-03-10 23:49:37.783852+00","2026-03-10 23:49:37.783519+00","680620187","thumb_url"
"12a64e9b-0f08-4cfc-beff-c5d60f27ce6e","193e6cd1-aa9b-4d55-8189-4c1395ab8ddc","https://cf.bstatic.com/xdata/images/hotel/max1280x900/680618301.jpg?k=2b264836c1244a99e7dcd25f8a4a661f6cfd0db5cbc7a08a264fe2335c674df3&o=&hp=1","C:\BookingScraper\data\images\193e6cd1-aa9b-4d55-8189-4c1395ab8ddc\680618301_highr.jpg",90305,"image/jpeg","done",NULL,"2026-03-10 23:49:37.946775+00","2026-03-10 23:49:37.946396+00","680618301","highres_url"
"556b2ed8-800d-457a-8df1-5121fd18ea91","193e6cd1-aa9b-4d55-8189-4c1395ab8ddc","https://cf.bstatic.com/xdata/images/hotel/max200/675908514.jpg?k=7e0ea669b12b3237cf8aa17273763c4e9e044d8aeaa24ebb2c361365f99178c5&o=&hp=1","C:\BookingScraper\data\images\193e6cd1-aa9b-4d55-8189-4c1395ab8ddc\675908514_thumb.jpg",5362,"image/jpeg","done",NULL,"2026-03-10 23:49:38.118361+00","2026-03-10 23:49:38.117926+00","675908514","thumb_url"
"20e8a77f-c8be-4abc-9ad7-d219bc14bd9a","193e6cd1-aa9b-4d55-8189-4c1395ab8ddc","https://cf.bstatic.com/xdata/images/hotel/max200/675908585.jpg?k=ef523b4e594a6643eb20fb3e1f434940a5f6c921fb49448b438e388ff347663e&o=&hp=1","C:\BookingScraper\data\images\193e6cd1-aa9b-4d55-8189-4c1395ab8ddc\675908585_thumb.jpg",5855,"image/jpeg","done",NULL,"2026-03-10 23:49:38.27732+00","2026-03-10 23:49:38.276803+00","675908585","thumb_url"
